frame,track_id,class_name,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,team
125,robot_bt_02,robot,240.19860076904297,1462.3629760742188,74.06495666503906,1248.673095703125,406.3322448730469,1676.0528564453125,0.8046875,team_left
125,robot_bt_03,robot,799.9815368652344,780.0029907226562,740.8897094726562,696.6663208007812,859.0733642578125,863.3396606445312,0.734375,team_left
126,ball_bt_01,ball,1109.858154296875,737.7084045410156,1095.900390625,724.1505126953125,1123.81591796875,751.2662963867188,0.78515625,neutral
126,robot_bt_01,robot,935.8810729980469,780.705810546875,870.1011962890625,687.6137084960938,1001.6609497070312,873.7979125976562,0.6875,team_right
126,robot_bt_02,robot,241.29703903198242,1452.810302734375,77.04827117919922,1242.7733154296875,405.5458068847656,1662.8472900390625,0.6953125,team_left
126,robot_bt_03,robot,807.1163024902344,778.7751770019531,748.3545532226562,696.0589599609375,865.8780517578125,861.4913940429688,0.6484375,team_left
127,ball_bt_01,ball,1113.697998046875,736.6522216796875,1099.3634033203125,723.2384643554688,1128.0325927734375,750.0659790039062,0.76953125,neutral
127,robot_bt_01,robot,938.3312377929688,780.4968872070312,874.7600708007812,686.8751220703125,1001.9024047851562,874.11865234375,0.7890625,team_right
127,robot_bt_02,robot,242.47422409057617,1443.6580810546875,79.89745330810547,1235.6986083984375,405.0509948730469,1651.6175537109375,0.82421875,team_left
127,robot_bt_03,robot,814.8349914550781,777.3562927246094,755.1512451171875,695.2190551757812,874.5187377929688,859.4935302734375,0.7578125,team_left
128,ball_bt_01,ball,1117.28173828125,732.9580688476562,1103.6363525390625,718.8740234375,1130.9271240234375,747.0421142578125,0.77734375,neutral
128,robot_bt_01,robot,939.7449951171875,779.9006652832031,875.7076416015625,685.7128295898438,1003.7823486328125,874.0885009765625,0.75,team_right
128,robot_bt_02,robot,244.75180053710938,1435.5393676757812,83.72308349609375,1227.2237548828125,405.780517578125,1643.85498046875,0.7734375,team_left
128,robot_bt_03,robot,817.814208984375,774.9780578613281,758.041259765625,692.8695678710938,877.587158203125,857.0865478515625,0.70703125,team_left
129,ball_bt_01,ball,1120.8607177734375,732.5663146972656,1106.53515625,718.877197265625,1135.186279296875,746.2554321289062,0.72265625,neutral
129,robot_bt_01,robot,942.7587890625,785.6974182128906,878.673583984375,697.6117553710938,1006.843994140625,873.7830810546875,0.71875,team_right
129,robot_bt_02,robot,244.41825103759766,1422.3043212890625,85.13395690917969,1218.1566162109375,403.7025451660156,1626.4520263671875,0.78515625,team_left
129,robot_bt_03,robot,820.7633972167969,772.8494262695312,761.632568359375,691.2305297851562,879.8942260742188,854.4683227539062,0.71484375,team_left
130,ball_bt_01,ball,1122.9074096679688,731.5845642089844,1109.12646484375,717.69287109375,1136.6883544921875,745.4762573242188,0.77734375,neutral
130,robot_bt_01,robot,947.1405334472656,781.4886474609375,880.9710693359375,688.7802124023438,1013.3099975585938,874.1970825195312,0.77734375,team_right
130,robot_bt_02,robot,245.5180435180664,1415.639404296875,87.42155456542969,1211.408447265625,403.6145324707031,1619.870361328125,0.80078125,team_left
130,robot_bt_03,robot,823.068603515625,771.4913024902344,764.0604248046875,690.2474975585938,882.0767822265625,852.735107421875,0.76953125,team_left
131,ball_bt_01,ball,1125.6339111328125,730.8172302246094,1110.909423828125,716.9701538085938,1140.3583984375,744.664306640625,0.66015625,neutral
131,robot_bt_01,robot,950.3301696777344,779.2289123535156,883.07275390625,685.3142700195312,1017.5875854492188,873.1435546875,0.78125,team_right
131,robot_bt_02,robot,246.01121520996094,1411.5353393554688,89.64227294921875,1207.9959716796875,402.3801574707031,1615.07470703125,0.7890625,team_left
131,robot_bt_03,robot,825.3939514160156,769.9888610839844,767.3048706054688,689.3721313476562,883.4830322265625,850.6055908203125,0.75,team_left
132,ball_bt_01,ball,1129.2657470703125,730.5196838378906,1114.6793212890625,716.9674682617188,1143.8521728515625,744.0718994140625,0.5546875,neutral
132,robot_bt_01,robot,951.5560913085938,779.4176025390625,884.5451049804688,685.4127197265625,1018.5670776367188,873.4224853515625,0.8125,team_right
132,robot_bt_02,robot,247.20428466796875,1407.8728637695312,90.97952270507812,1204.963134765625,403.4290466308594,1610.7825927734375,0.84765625,team_left
132,robot_bt_03,robot,828.942626953125,766.8550415039062,771.606689453125,686.6343383789062,886.278564453125,847.0757446289062,0.80859375,team_left
133,ball_bt_01,ball,1132.5349731445312,728.8615417480469,1117.980712890625,715.592041015625,1147.0892333984375,742.1310424804688,0.66796875,neutral
133,robot_bt_01,robot,952.8672790527344,779.179443359375,886.300048828125,685.3729858398438,1019.4345092773438,872.9859008789062,0.78125,team_right
133,robot_bt_02,robot,248.9748191833496,1400.0869140625,94.2160873413086,1197.48681640625,403.7335510253906,1602.68701171875,0.796875,team_left
133,robot_bt_03,robot,831.5733032226562,764.6321716308594,773.6669921875,684.3275146484375,889.4796142578125,844.9368286132812,0.75390625,team_left
134,ball_bt_01,ball,1135.8711547851562,727.7343139648438,1120.407470703125,714.0760498046875,1151.3348388671875,741.392578125,0.63671875,neutral
134,robot_bt_01,robot,952.971923828125,779.4032287597656,887.129150390625,686.1150512695312,1018.814697265625,872.69140625,0.77734375,team_right
134,robot_bt_02,robot,249.1089210510254,1393.8081665039062,95.2347183227539,1194.8980712890625,402.9831237792969,1592.71826171875,0.796875,team_left
134,robot_bt_03,robot,835.3300476074219,762.3747253417969,777.6436767578125,682.7259521484375,893.0164184570312,842.0234985351562,0.74609375,team_left
135,robot_bt_01,robot,953.2783203125,778.8313293457031,888.5465698242188,685.9012451171875,1018.0100708007812,871.7614135742188,0.8203125,team_right
135,robot_bt_02,robot,249.1659927368164,1390.2753295898438,94.82768249511719,1189.90771484375,403.5043029785156,1590.6429443359375,0.82421875,team_left
135,robot_bt_03,robot,838.6264038085938,759.6331176757812,782.6984252929688,680.3363037109375,894.5543823242188,838.929931640625,0.78125,team_left
136,ball_bt_01,ball,1135.4801025390625,727.0473327636719,1120.7762451171875,713.2920532226562,1150.1839599609375,740.8026123046875,0.5703125,neutral
136,robot_bt_01,robot,952.4339294433594,777.9974975585938,887.066650390625,684.5237426757812,1017.8012084960938,871.4712524414062,0.84765625,team_right
136,robot_bt_02,robot,247.82068252563477,1381.4274291992188,93.84610748291016,1184.9073486328125,401.7952575683594,1577.947509765625,0.8515625,team_left
136,robot_bt_03,robot,842.6674194335938,757.081298828125,786.709228515625,678.7344360351562,898.6256103515625,835.4281616210938,0.8203125,team_left
137,ball_bt_01,ball,1134.0463256835938,727.9427490234375,1119.0296630859375,714.3583374023438,1149.06298828125,741.5271606445312,0.71875,neutral
137,robot_bt_01,robot,952.1217346191406,777.3793029785156,885.489013671875,684.1697387695312,1018.7544555664062,870.5888671875,0.8125,team_right
137,robot_bt_02,robot,248.18194198608398,1376.2635498046875,94.12996673583984,1181.502197265625,402.2339172363281,1571.02490234375,0.82421875,team_left
137,robot_bt_03,robot,845.1600952148438,755.5227661132812,791.6674194335938,677.85693359375,898.6527709960938,833.1885986328125,0.77734375,team_left
138,ball_bt_01,ball,1133.1363525390625,728.0982055664062,1118.442138671875,714.551025390625,1147.83056640625,741.6453857421875,0.7421875,neutral
138,robot_bt_01,robot,952.077880859375,776.67919921875,885.5563354492188,683.7649536132812,1018.5994262695312,869.5934448242188,0.8515625,team_right
138,robot_bt_02,robot,247.2976837158203,1376.67041015625,93.40463256835938,1177.5623779296875,401.19073486328125,1575.7784423828125,0.859375,team_left
138,robot_bt_03,robot,848.1087951660156,754.1719360351562,795.24853515625,678.3168334960938,900.9690551757812,830.0270385742188,0.8359375,team_left
139,ball_bt_01,ball,1132.1961059570312,728.3632507324219,1117.888671875,715.0006713867188,1146.5035400390625,741.725830078125,0.734375,neutral
139,robot_bt_01,robot,953.2038269042969,775.92724609375,887.4583129882812,682.9083251953125,1018.9493408203125,868.9461669921875,0.859375,team_right
139,robot_bt_02,robot,245.78766250610352,1372.2261352539062,92.73929595947266,1176.8675537109375,398.8360290527344,1567.584716796875,0.87890625,team_left
139,robot_bt_03,robot,850.2043762207031,752.2906494140625,800.7263793945312,677.2069091796875,899.682373046875,827.3743896484375,0.828125,team_left
140,ball_bt_01,ball,1130.9144897460938,728.3993530273438,1116.715576171875,715.0775146484375,1145.1134033203125,741.72119140625,0.73828125,neutral
140,robot_bt_01,robot,953.7797241210938,775.3822326660156,888.2369384765625,682.4810791015625,1019.322509765625,868.2833862304688,0.84765625,team_right
140,robot_bt_02,robot,245.5395851135254,1372.7665405273438,92.71866607666016,1173.4193115234375,398.3605041503906,1572.11376953125,0.84765625,team_left
140,robot_bt_03,robot,860.4871215820312,750.1021118164062,806.9917602539062,676.25439453125,913.9824829101562,823.9498291015625,0.81640625,team_left
141,ball_bt_01,ball,1130.359375,728.6540222167969,1116.6016845703125,715.4236450195312,1144.1170654296875,741.8843994140625,0.71484375,neutral
141,robot_bt_01,robot,953.9387512207031,774.9841003417969,887.8396606445312,682.469482421875,1020.037841796875,867.4987182617188,0.81640625,team_right
141,robot_bt_03,robot,864.8960876464844,747.6430358886719,812.2212524414062,673.8981323242188,917.5709228515625,821.387939453125,0.78125,team_left
141,robot_bt_02,robot,244.5708465576172,1367.527099609375,91.79278564453125,1171.7657470703125,397.3489074707031,1563.2884521484375,0.84765625,team_left
142,ball_bt_01,ball,1129.2276000976562,728.8644104003906,1115.4346923828125,715.8717651367188,1143.0205078125,741.8570556640625,0.65625,neutral
142,robot_bt_01,robot,954.3154296875,774.4970092773438,887.310302734375,681.7861328125,1021.320556640625,867.2078857421875,0.78125,team_right
142,robot_bt_03,robot,870.3460693359375,745.6573791503906,817.6865234375,672.7603759765625,923.005615234375,818.5543823242188,0.74609375,team_left
142,robot_bt_02,robot,245.12079238891602,1369.5532836914062,92.7021255493164,1173.8529052734375,397.5394592285156,1565.253662109375,0.84765625,team_left
143,ball_bt_01,ball,1128.8281860351562,728.8740234375,1115.27783203125,715.8922119140625,1142.3785400390625,741.8558349609375,0.71875,neutral
143,robot_bt_01,robot,923.0105590820312,770.8100280761719,824.7041015625,675.9788818359375,1021.3170166015625,865.6411743164062,0.63671875,team_right
143,robot_bt_02,robot,246.25999450683594,1370.8768310546875,94.43972778320312,1173.532470703125,398.08026123046875,1568.22119140625,0.734375,team_left
144,ball_bt_01,ball,1127.8201904296875,729.2013244628906,1113.8963623046875,715.9901733398438,1141.7440185546875,742.4124755859375,0.6953125,neutral
144,robot_bt_03,robot,868.2437133789062,739.3294067382812,829.5459594726562,667.2454223632812,906.9414672851562,811.4133911132812,0.51171875,team_left
144,robot_bt_01,robot,956.5068054199219,774.03515625,890.5423583984375,683.3294677734375,1022.4712524414062,864.7408447265625,0.55859375,team_right
144,robot_bt_02,robot,246.57403564453125,1369.3619995117188,94.78207397460938,1174.446044921875,398.3659973144531,1564.2779541015625,0.6875,team_left
145,ball_bt_01,ball,1127.1937866210938,729.0537414550781,1112.9542236328125,715.3942260742188,1141.433349609375,742.7132568359375,0.62890625,neutral
145,robot_bt_01,robot,930.3724975585938,767.0362548828125,837.304443359375,669.166015625,1023.4405517578125,864.906494140625,0.65234375,team_right
145,robot_bt_02,robot,247.4407615661621,1369.8023681640625,95.4764633178711,1173.5693359375,399.4050598144531,1566.035400390625,0.73828125,team_left
146,ball_bt_01,ball,1126.3076782226562,729.1451110839844,1112.4246826171875,715.9163818359375,1140.190673828125,742.3738403320312,0.671875,neutral
146,robot_bt_01,robot,934.0027160644531,767.781494140625,843.6061401367188,671.9420776367188,1024.3992919921875,863.6209106445312,0.59375,team_right
146,robot_bt_02,robot,249.4701271057129,1371.3087158203125,97.91800689697266,1175.9136962890625,401.0222473144531,1566.7037353515625,0.6953125,team_left
147,robot_bt_01,robot,936.9966430664062,762.9317932128906,849.958251953125,663.4808959960938,1024.0350341796875,862.3826904296875,0.66796875,team_right
147,robot_bt_02,robot,253.18495178222656,1373.2610473632812,102.57110595703125,1176.9569091796875,403.7987976074219,1569.565185546875,0.75390625,team_left
148,ball_bt_01,ball,1124.7950439453125,728.5297546386719,1111.278076171875,715.2232055664062,1138.31201171875,741.8363037109375,0.6875,neutral
148,robot_bt_01,robot,940.9002990722656,761.7746276855469,856.3397827148438,662.830322265625,1025.4608154296875,860.7189331054688,0.6796875,team_right
148,robot_bt_02,robot,256.2466735839844,1375.86865234375,105.1895751953125,1180.81201171875,407.30377197265625,1570.92529296875,0.75390625,team_left
149,ball_bt_01,ball,1124.301513671875,728.0454711914062,1110.5413818359375,714.4529418945312,1138.0616455078125,741.6380004882812,0.71484375,neutral
149,robot_bt_01,robot,945.1243591308594,761.4458312988281,863.8175659179688,664.2673950195312,1026.43115234375,858.624267578125,0.54296875,team_right
149,robot_bt_02,robot,260.99922943115234,1380.5824584960938,109.64173889160156,1184.35205078125,412.3567199707031,1576.8128662109375,0.78125,team_left
150,ball_bt_01,ball,1123.7625122070312,727.9704895019531,1110.1683349609375,714.2025146484375,1137.356689453125,741.7384643554688,0.703125,neutral
150,robot_bt_01,robot,949.7267761230469,760.5466918945312,871.9461059570312,664.14990234375,1027.5074462890625,856.9434814453125,0.76171875,team_right
150,robot_bt_02,robot,263.6505317687988,1381.7884521484375,111.94364166259766,1185.15576171875,415.357421875,1578.421142578125,0.828125,team_left
151,ball_bt_01,ball,1123.3935546875,727.3988037109375,1110.3909912109375,713.3150634765625,1136.3961181640625,741.4825439453125,0.71875,neutral
151,robot_bt_01,robot,957.6531982421875,763.6254577636719,887.5682373046875,671.9313354492188,1027.7381591796875,855.319580078125,0.76171875,team_right
151,robot_bt_02,robot,267.54945373535156,1387.6123657226562,115.19619750976562,1186.2628173828125,419.9027099609375,1588.9619140625,0.82421875,team_left
152,ball_bt_01,ball,1123.0060424804688,727.3609008789062,1109.5927734375,713.51318359375,1136.4193115234375,741.2086181640625,0.70703125,neutral
152,robot_bt_01,robot,958.1604614257812,758.4353332519531,886.855712890625,662.9750366210938,1029.4652099609375,853.8956298828125,0.7265625,team_right
152,robot_bt_02,robot,270.7456741333008,1388.4999389648438,118.79386901855469,1190.2994384765625,422.6974792480469,1586.700439453125,0.765625,team_left
153,ball_bt_01,ball,1122.6508178710938,726.5020446777344,1109.1981201171875,712.8270874023438,1136.103515625,740.177001953125,0.7265625,neutral
153,robot_bt_01,robot,961.33056640625,754.5440063476562,892.9525146484375,657.0245971679688,1029.7086181640625,852.0634155273438,0.78515625,team_right
153,robot_bt_02,robot,275.2447814941406,1391.57421875,123.84591674804688,1193.48681640625,426.6436462402344,1589.66162109375,0.8125,team_left
154,ball_bt_01,ball,1121.5642700195312,726.0875244140625,1108.01513671875,712.40380859375,1135.1134033203125,739.771240234375,0.71484375,neutral
154,robot_bt_01,robot,964.8973693847656,754.4263000488281,899.2669067382812,659.2510986328125,1030.52783203125,849.6015014648438,0.83203125,team_right
154,robot_bt_02,robot,277.9372749328613,1394.1859741210938,126.64127349853516,1192.97607421875,429.2332763671875,1595.3958740234375,0.82421875,team_left
155,ball_bt_01,ball,1120.6928100585938,725.4344482421875,1106.7685546875,711.6364135742188,1134.6170654296875,739.2324829101562,0.734375,neutral
155,robot_bt_01,robot,967.3416748046875,751.62255859375,903.42138671875,655.006591796875,1031.261962890625,848.238525390625,0.78515625,team_right
155,robot_bt_02,robot,281.48768615722656,1397.8980712890625,128.70013427734375,1195.5869140625,434.2752380371094,1600.209228515625,0.77734375,team_left
156,ball_bt_01,ball,1119.4931640625,724.8268432617188,1105.025146484375,711.1552734375,1133.961181640625,738.4984130859375,0.6953125,neutral
156,robot_bt_01,robot,968.1540832519531,747.7258911132812,904.3687133789062,650.010986328125,1031.939453125,845.4407958984375,0.8359375,team_right
156,robot_bt_02,robot,284.63379669189453,1402.2333374023438,131.95838928222656,1197.7091064453125,437.3092041015625,1606.757568359375,0.7890625,team_left
157,ball_bt_01,ball,1118.9699096679688,724.3686828613281,1104.7442626953125,710.4141845703125,1133.195556640625,738.3231811523438,0.63671875,neutral
157,robot_bt_01,robot,969.1723327636719,745.4017639160156,905.0823364257812,647.2175903320312,1033.2623291015625,843.5859375,0.796875,team_right
157,robot_bt_02,robot,289.25929260253906,1402.8013305664062,136.21688842773438,1202.0780029296875,442.30169677734375,1603.524658203125,0.75,team_left
158,ball_bt_01,ball,1118.6265258789062,724.1396179199219,1104.48876953125,710.215087890625,1132.7642822265625,738.0641479492188,0.71875,neutral
158,robot_bt_01,robot,969.5405883789062,742.4160461425781,905.3604736328125,643.1918334960938,1033.720703125,841.6402587890625,0.84765625,team_right
158,robot_bt_02,robot,294.9756851196289,1412.2909545898438,141.5499725341797,1206.564208984375,448.4013977050781,1618.0177001953125,0.828125,team_left
159,ball_bt_01,ball,1117.9795532226562,723.3799438476562,1104.1878662109375,709.4746704101562,1131.771240234375,737.2852172851562,0.65234375,neutral
159,robot_bt_01,robot,969.9180603027344,740.3703918457031,904.8065795898438,641.0656127929688,1035.029541015625,839.6751708984375,0.86328125,team_right
159,robot_bt_02,robot,300.7104187011719,1419.8772583007812,147.50729370117188,1212.1517333984375,453.9135437011719,1627.602783203125,0.83984375,team_left
160,ball_bt_01,ball,1117.4274291992188,723.0171508789062,1103.3642578125,709.260009765625,1131.4906005859375,736.7742919921875,0.57421875,neutral
160,robot_bt_01,robot,971.0155639648438,739.0037231445312,903.357666015625,641.5313720703125,1038.6734619140625,836.47607421875,0.85546875,team_right
160,robot_bt_02,robot,307.71702575683594,1420.4803466796875,153.80792236328125,1216.049072265625,461.6261291503906,1624.91162109375,0.8515625,team_left
161,ball_bt_01,ball,1115.8199462890625,722.7942199707031,1101.390380859375,709.0127563476562,1130.24951171875,736.57568359375,0.6640625,neutral
161,robot_bt_01,robot,975.7961730957031,737.3394470214844,910.2937622070312,640.4118041992188,1041.298583984375,834.26708984375,0.80859375,team_right
161,robot_bt_02,robot,315.0480422973633,1425.136962890625,160.89500427246094,1222.78271484375,469.2010803222656,1627.4912109375,0.7734375,team_left
162,ball_bt_01,ball,1115.6869506835938,722.1574401855469,1101.573486328125,708.5113525390625,1129.8004150390625,735.8035278320312,0.70703125,neutral
162,robot_bt_01,robot,977.2406616210938,737.8872680664062,911.030517578125,644.809814453125,1043.4508056640625,830.9647216796875,0.83203125,team_right
162,robot_bt_02,robot,321.0498580932617,1439.185791015625,166.6337127685547,1227.999267578125,475.46600341796875,1650.372314453125,0.81640625,team_left
163,ball_bt_01,ball,1113.7286987304688,721.7493286132812,1098.4736328125,708.2283325195312,1128.9837646484375,735.2703247070312,0.61328125,neutral
163,robot_bt_01,robot,979.4220581054688,739.7005310058594,912.9459228515625,650.557373046875,1045.898193359375,828.8436889648438,0.8515625,team_right
163,robot_bt_02,robot,324.48680114746094,1447.3619384765625,170.30014038085938,1232.096923828125,478.6734619140625,1662.626953125,0.80859375,team_left
164,ball_bt_01,ball,1113.04052734375,721.3996276855469,1098.03515625,707.995849609375,1128.0458984375,734.8034057617188,0.63671875,neutral
164,robot_bt_01,robot,980.9057312011719,737.9355773925781,914.4583129882812,649.6541137695312,1047.3531494140625,826.217041015625,0.83203125,team_right
164,robot_bt_02,robot,328.0142364501953,1448.695556640625,171.703369140625,1237.752197265625,484.3251037597656,1659.638916015625,0.80859375,team_left
165,ball_bt_01,ball,1111.8157958984375,720.0884399414062,1096.8653564453125,706.070556640625,1126.7662353515625,734.1063232421875,0.69140625,neutral
165,robot_bt_01,robot,981.7797546386719,735.1677856445312,915.3521118164062,647.638671875,1048.2073974609375,822.6968994140625,0.82421875,team_right
165,robot_bt_02,robot,328.39061737060547,1455.151123046875,171.5158233642578,1239.1129150390625,485.2654113769531,1671.1893310546875,0.78125,team_left
166,ball_bt_01,ball,1110.8017578125,719.6428833007812,1097.0777587890625,705.7284545898438,1124.5257568359375,733.5573120117188,0.703125,neutral
166,robot_bt_01,robot,982.8459777832031,733.7698364257812,916.7698364257812,647.5980834960938,1048.922119140625,819.9415893554688,0.81640625,team_right
166,robot_bt_02,robot,329.03331756591797,1455.30126953125,171.3075714111328,1243.0704345703125,486.7590637207031,1667.5321044921875,0.80859375,team_left
167,ball_bt_01,ball,1109.78857421875,719.3048400878906,1095.634765625,705.4165649414062,1123.9423828125,733.193115234375,0.703125,neutral
167,robot_bt_01,robot,983.5464477539062,731.9944763183594,918.22705078125,646.4293823242188,1048.8658447265625,817.5595703125,0.84375,team_right
167,robot_bt_02,robot,328.3307647705078,1451.58544921875,170.61541748046875,1243.1334228515625,486.0461120605469,1660.0374755859375,0.82421875,team_left
168,ball_bt_01,ball,1109.2244262695312,718.7445373535156,1094.75927734375,704.6832275390625,1123.6895751953125,732.8058471679688,0.6796875,neutral
168,robot_bt_01,robot,984.2392272949219,729.4338073730469,920.0913696289062,643.8081665039062,1048.3870849609375,815.0594482421875,0.75,team_right
168,robot_bt_02,robot,328.2335205078125,1457.1651000976562,169.95849609375,1243.2069091796875,486.508544921875,1671.123291015625,0.71875,team_left
169,ball_bt_01,ball,1107.451904296875,718.0115966796875,1092.4527587890625,703.8038940429688,1122.4510498046875,732.2192993164062,0.65625,neutral
169,robot_bt_01,robot,984.2675476074219,727.6201171875,921.3632202148438,642.8131103515625,1047.171875,812.4271240234375,0.82421875,team_right
169,robot_bt_02,robot,328.09136962890625,1461.8410034179688,170.55184936523438,1243.7279052734375,485.6308898925781,1679.9541015625,0.7890625,team_left
170,ball_bt_01,ball,1106.5712890625,717.8653564453125,1092.2064208984375,703.6461791992188,1120.9361572265625,732.0845336914062,0.72265625,neutral
170,robot_bt_01,robot,984.3897399902344,725.1758117675781,923.4352416992188,641.5676879882812,1045.34423828125,808.783935546875,0.71875,team_right
170,robot_bt_02,robot,328.337890625,1459.1484375,170.4759521484375,1243.6395263671875,486.1998291015625,1674.6573486328125,0.71484375,team_left
171,ball_bt_01,ball,1105.5205688476562,717.4120178222656,1091.265869140625,703.4849243164062,1119.7752685546875,731.339111328125,0.71484375,neutral
171,robot_bt_01,robot,985.0415649414062,722.7848815917969,924.6903076171875,639.3914184570312,1045.392822265625,806.1783447265625,0.69140625,team_right
171,robot_bt_02,robot,328.8760223388672,1452.066650390625,171.03561401367188,1244.2789306640625,486.7164306640625,1659.8543701171875,0.69921875,team_left
172,ball_bt_01,ball,1104.1598510742188,716.9575500488281,1089.7901611328125,703.048583984375,1118.529541015625,730.8665161132812,0.73828125,neutral
172,robot_bt_01,robot,986.2367553710938,720.8758850097656,925.809326171875,638.6139526367188,1046.6641845703125,803.1378173828125,0.66796875,team_right
172,robot_bt_02,robot,329.8535385131836,1454.01416015625,171.65440368652344,1244.4261474609375,488.05267333984375,1663.6021728515625,0.671875,team_left
173,ball_bt_01,ball,1103.4080810546875,716.6332397460938,1089.2449951171875,702.7623901367188,1117.5711669921875,730.5040893554688,0.72265625,neutral
173,robot_bt_01,robot,986.7178649902344,719.8870239257812,926.4551391601562,637.4005737304688,1046.9805908203125,802.3734741210938,0.7265625,team_right
173,robot_bt_02,robot,330.72399139404297,1456.3862915039062,172.4173126220703,1246.75537109375,489.0306701660156,1666.0172119140625,0.73828125,team_left
174,ball_bt_01,ball,1102.52197265625,716.015625,1088.265380859375,702.1498413085938,1116.778564453125,729.8814086914062,0.75,neutral
174,robot_bt_01,robot,987.6550903320312,718.8932800292969,927.5130615234375,636.6484375,1047.797119140625,801.1381225585938,0.7109375,team_right
174,robot_bt_02,robot,331.4146499633789,1465.1925659179688,172.96315002441406,1246.9942626953125,489.86614990234375,1683.390869140625,0.71484375,team_left
175,ball_bt_01,ball,1102.1870727539062,715.6358032226562,1088.2086181640625,701.7442626953125,1116.16552734375,729.52734375,0.74609375,neutral
175,robot_bt_01,robot,988.8211059570312,718.5096740722656,929.3848876953125,636.24365234375,1048.25732421875,800.7756958007812,0.6484375,team_right
175,robot_bt_02,robot,332.41314697265625,1461.9011840820312,173.79666137695312,1247.641845703125,491.0296325683594,1676.1605224609375,0.65234375,team_left
176,ball_bt_01,ball,1101.3541259765625,715.2936401367188,1087.6507568359375,701.981201171875,1115.0574951171875,728.6060791015625,0.66015625,neutral
176,robot_bt_01,robot,987.8138732910156,719.0744323730469,928.8440551757812,638.3815307617188,1046.78369140625,799.767333984375,0.71484375,team_right
176,robot_bt_02,robot,333.2247619628906,1464.5069580078125,173.90280151367188,1247.47314453125,492.5467224121094,1681.540771484375,0.70703125,team_left
177,ball_bt_01,ball,1100.1226806640625,715.4328918457031,1085.62548828125,701.829833984375,1114.619873046875,729.0359497070312,0.70703125,neutral
177,robot_bt_02,robot,333.78553771972656,1462.3583984375,175.0435791015625,1247.9793701171875,492.5274963378906,1676.7374267578125,0.796875,team_left
